,Actor losses,Mean Actor losses,Critic losses,Mean Critic losses,Rewards,Mean Rewards,Accumulated Reward,Steps,Time,Terminated,Truncated
0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, tensor(5.9519), tensor(-9.1669), tensor(-24.8110), tensor(-25.8632), tensor(-21.9789), tensor(-16.8558), tensor(-11.9882), tensor(-8.5932), tensor(-7.0536), tensor(-7.4178), tensor(-9.7484), tensor(-12.0291), tensor(-14.2052), tensor(-16.4809), tensor(-18.2946), tensor(-19.0162), tensor(-18.7780), tensor(-18.3367), tensor(-17.1344), tensor(-15.8464), tensor(-14.6914), tensor(-13.6443), tensor(-13.2080), tensor(-13.4499), tensor(-14.3797), tensor(-14.9279), tensor(-15.9374), tensor(-16.5721), tensor(-16.7363), tensor(-16.9834), tensor(-16.0605), tensor(-15.5116), tensor(-14.9048), tensor(-14.6273), tensor(-14.5433), tensor(-14.8122), tensor(-14.8613)]",-6.064980611801148,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, tensor(2.2985), tensor(210.1127), tensor(8.3057), tensor(83.8990), tensor(103.4092), tensor(45.4702), tensor(6.3485), tensor(6.0936), tensor(23.9851), tensor(35.9843), tensor(33.5982), tensor(20.4068), tensor(8.9588), tensor(3.9351), tensor(6.4450), tensor(12.8317), tensor(15.8299), tensor(15.4929), tensor(10.3380), tensor(4.4031), tensor(1.6500), tensor(2.2272), tensor(4.4581), tensor(5.7277), tensor(5.3366), tensor(4.5783), tensor(2.2173), tensor(1.7434), tensor(1.8150), tensor(1.8164), tensor(1.8598), tensor(1.6672), tensor(1.5155), tensor(1.5694), tensor(1.8090), tensor(1.5868), tensor(205.0532)]",8.41777354478836,"[np.float32(-0.20807393), np.float32(-0.08592723), np.float32(-0.14708695), np.float32(-0.21820472), np.float32(-0.24893369), np.float32(-0.26564917), np.float32(-0.2678655), np.float32(-0.25513077), np.float32(-0.2434326), np.float32(-0.2323661), np.float32(-0.21522655), np.float32(-0.20380045), np.float32(-0.21268742), np.float32(-0.18652731), np.float32(-0.2006054), np.float32(-0.15382388), np.float32(-0.1407562), np.float32(-0.10788873), np.float32(-0.05383321), np.float32(-0.09692666), np.float32(-0.07088983), np.float32(-0.044058315), np.float32(-0.03454682), np.float32(-0.09372774), np.float32(-0.064201534), np.float32(-0.0938649), np.float32(-0.122301586), np.float32(-0.11571988), np.float32(-0.12695174), np.float32(-0.049663518), np.float32(-0.07086772), np.float32(-0.08822229), np.float32(-0.06825568), np.float32(-0.07123101), np.float32(-0.07011817), np.float32(-0.071276866), np.float32(-0.07041992), np.float32(-0.07390922), np.float32(-0.07810007), np.float32(-0.08422702), np.float32(-0.08215717), np.float32(-0.082848445), np.float32(-0.08503932), np.float32(-0.08768141), np.float32(-0.0914821), np.float32(-0.08741178), np.float32(-0.08766889), np.float32(-0.09372782), np.float32(-0.097478285), np.float32(-0.09771849), np.float32(-0.10277864), np.float32(-0.10377445), np.float32(-0.1096804), np.float32(-0.1154648), np.float32(-0.11459863), np.float32(-0.116456166), np.float32(-0.117383875), np.float32(-0.118762344), np.float32(-0.11950358), np.float32(-0.12642883), np.float32(-0.10204651), np.float32(-0.07100959), np.float32(-0.048932597), np.float32(-0.037128035), np.float32(-0.026194531), np.float32(-0.0011612363), np.float32(0.058504555), np.float32(0.117848374), np.float32(0.18059212), np.float32(0.23276068), np.float32(0.2963962), np.float32(0.35710078), np.float32(0.38697064), np.float32(0.38442743), np.float32(0.39076817), np.float32(0.3975544), np.float32(0.4090424), np.float32(0.41666046), np.float32(0.4251175), np.float32(-0.09019597), np.float32(-0.38060102), np.float32(-0.38172573), np.float32(-0.37934017), np.float32(-0.37891027), np.float32(-0.38267237), np.float32(-0.38403398), np.float32(-0.38588017), np.float32(-0.39092848), np.float32(-0.39519802), np.float32(-0.38887644), np.float32(-0.40056467), np.float32(-0.3899083), np.float32(-0.41341105), np.float32(-0.2605348), np.float32(-0.2864373), np.float32(-0.27066994), np.float32(-0.14373143), np.float32(-0.23573264), np.float32(-0.25662127), -100]",-1.1017404858022928,-110.17405,99,0.3894815444946289,True,False
1,"[tensor(-14.5740), tensor(-14.4195), tensor(-14.8358), tensor(-15.4423), tensor(-14.9896), tensor(-15.7219), tensor(-15.9700), tensor(-16.5006), tensor(-16.6324), tensor(-16.8202), tensor(-16.5082), tensor(-16.1690), tensor(-17.9495), tensor(-18.4276), tensor(-18.8408), tensor(-18.8114), tensor(-17.5872), tensor(-16.7561), tensor(-15.7451), tensor(-15.0804), tensor(-14.3191), tensor(-15.9707), tensor(-17.6407), tensor(-19.7257), tensor(-19.6936), tensor(-19.1578), tensor(-17.7160), tensor(-15.8671), tensor(-15.3320), tensor(-15.1145), tensor(-16.7106), tensor(-18.3500), tensor(-20.2328), tensor(-20.0886), tensor(-19.8060), tensor(-18.5700), tensor(-15.6729), tensor(-14.3574), tensor(-13.9705), tensor(-14.1635), tensor(-16.2199), tensor(-18.2603), tensor(-19.9496), tensor(-19.6821), tensor(-18.1384), tensor(-17.0748), tensor(-16.6439), tensor(-16.4688), tensor(-16.5051), tensor(-17.4585), tensor(-19.4103), tensor(-19.1750), tensor(-18.6686), tensor(-17.9313), tensor(-15.9358), tensor(-15.0583), tensor(-15.3678), tensor(-17.6376), tensor(-18.8960), tensor(-19.3650), tensor(-19.3644), tensor(-18.1179), tensor(-16.3524), tensor(-16.2045), tensor(-15.9036), tensor(-16.5702), tensor(-18.2133), tensor(-18.0274), tensor(-19.0260), tensor(-17.6021), tensor(-16.1113), tensor(-15.1406), tensor(-16.7599), tensor(-17.5230), tensor(-18.6016), tensor(-18.5648), tensor(-18.5648), tensor(-17.5082), tensor(-15.8906), tensor(-15.4132), tensor(-15.5387), tensor(-16.1332), tensor(-17.5831), tensor(-17.5669), tensor(-17.6776), tensor(-17.1543), tensor(-15.3035), tensor(-15.3246), tensor(-14.9332), tensor(-16.1879), tensor(-17.6963), tensor(-17.3239), tensor(-17.1364), tensor(-16.3134), tensor(-15.3310), tensor(-15.2458)]",-16.99997329711914,"[tensor(1.8829), tensor(194.2820), tensor(2.4876), tensor(1.6334), tensor(174.9882), tensor(166.2036), tensor(4.2769), tensor(4.3215), tensor(149.0668), tensor(138.6512), tensor(4.9190), tensor(133.1011), tensor(10.6965), tensor(11.0485), tensor(14.5809), tensor(9.2660), tensor(10.4469), tensor(121.6563), tensor(6.0870), tensor(108.5591), tensor(103.7702), tensor(18.0905), tensor(13.0754), tensor(8.6162), tensor(104.3248), tensor(8.3412), tensor(98.1994), tensor(90.2004), tensor(7.3449), tensor(14.8065), tensor(8.9272), tensor(12.5188), tensor(7.1413), tensor(6.6640), tensor(9.2637), tensor(7.1617), tensor(78.2616), tensor(77.6542), tensor(76.2298), tensor(73.3308), tensor(14.7157), tensor(12.1400), tensor(4.2679), tensor(65.2390), tensor(59.6562), tensor(55.6420), tensor(4.8354), tensor(6.8039), tensor(17.0974), tensor(11.1635), tensor(7.9225), tensor(47.0206), tensor(45.1240), tensor(6.7400), tensor(35.8589), tensor(35.0582), tensor(40.4852), tensor(7.2781), tensor(3.3811), tensor(3.2841), tensor(30.2671), tensor(31.5097), tensor(3.4344), tensor(2.4346), tensor(7.3725), tensor(7.8752), tensor(5.4943), tensor(16.6017), tensor(9.0291), tensor(20.6958), tensor(15.6609), tensor(12.7147), tensor(10.7242), tensor(4.8334), tensor(2.6242), tensor(1.9451), tensor(6.5177), tensor(2.5777), tensor(8.9583), tensor(2.4073), tensor(2.6848), tensor(10.1000), tensor(2.1978), tensor(2.8544), tensor(2.6266), tensor(3.3210), tensor(6.9393), tensor(2.1128), tensor(8.5642), tensor(6.3438), tensor(2.0618), tensor(5.7158), tensor(3.3309), tensor(2.0494), tensor(2.9424), tensor(194.6781)]",31.64575958251953,"[np.float32(-0.280911), np.float32(-0.2698023), np.float32(-0.28409475), np.float32(-0.24599715), np.float32(-0.3233437), np.float32(-0.24815427), np.float32(-0.24134599), np.float32(-0.30774143), np.float32(-0.25997207), np.float32(-0.17595851), np.float32(-0.17124535), np.float32(-0.058562074), np.float32(-0.16596177), np.float32(-0.05167417), np.float32(-0.10436211), np.float32(-0.12831369), np.float32(-0.06881734), np.float32(-0.07762813), np.float32(-0.06922738), np.float32(-0.06901924), np.float32(-0.06818062), np.float32(-0.065373465), np.float32(-0.0647209), np.float32(-0.065072544), np.float32(-0.06561891), np.float32(-0.06383278), np.float32(-0.06629058), np.float32(-0.07087541), np.float32(-0.06813021), np.float32(-0.06982553), np.float32(-0.07379862), np.float32(-0.07091148), np.float32(-0.06927794), np.float32(-0.06973131), np.float32(-0.0712648), np.float32(-0.071382396), np.float32(-0.071534894), np.float32(-0.070719644), np.float32(-0.07144542), np.float32(-0.07028088), np.float32(-0.06504139), np.float32(-0.06574896), np.float32(-0.06392681), np.float32(-0.065733925), np.float32(-0.06536654), np.float32(-0.06516504), np.float32(-0.06347054), np.float32(-0.06376827), np.float32(-0.05777024), np.float32(-0.057163797), np.float32(-0.05335004), np.float32(-0.05030185), np.float32(-0.048790894), np.float32(-0.048645653), np.float32(-0.04598427), np.float32(-0.04514602), np.float32(-0.040043846), np.float32(-0.037558753), np.float32(-0.03493115), np.float32(-0.03613625), np.float32(-0.035232976), np.float32(-0.029735446), np.float32(-0.02847204), np.float32(-0.027056282), np.float32(-0.029276934), np.float32(-0.028902449), np.float32(-0.027043529), np.float32(-0.029604092), np.float32(-0.029582262), np.float32(-0.026911022), np.float32(-0.025507309), np.float32(-0.02767345), np.float32(-0.028435998), np.float32(-0.025422905), np.float32(-0.024164088), np.float32(-0.026393708), np.float32(-0.027620658), np.float32(-0.028960187), np.float32(-0.028343618), np.float32(-0.0321967), np.float32(-0.031898562), np.float32(-0.03624551), np.float32(-0.035495095), np.float32(-0.04041889), np.float32(-0.044218305), np.float32(-0.039425146), np.float32(-0.042666323), np.float32(-0.04336429), np.float32(-0.047702774), np.float32(-0.05073371), np.float32(-0.052139424), np.float32(-0.055231106), np.float32(-0.057335738), np.float32(-0.0608351), np.float32(-0.0660599), -100]",-1.11796615133062,-107.32475,95,0.6819126605987549,True,False
2,"[tensor(-13.7517), tensor(-16.1143), tensor(-17.9691), tensor(-18.0804), tensor(-19.8390), tensor(-17.9693), tensor(-17.1397), tensor(-15.0149), tensor(-14.4873), tensor(-13.7645), tensor(-15.2753), tensor(-18.4320), tensor(-21.2349), tensor(-19.9690), tensor(-16.3152), tensor(-13.1745), tensor(-13.3876), tensor(-14.3850), tensor(-17.1443), tensor(-20.2279), tensor(-20.5065), tensor(-18.7184), tensor(-16.4859), tensor(-13.2422), tensor(-12.1471), tensor(-12.7160), tensor(-13.8500), tensor(-16.3679), tensor(-18.2140), tensor(-19.6638), tensor(-18.8715), tensor(-17.2031), tensor(-15.3335), tensor(-14.6393), tensor(-14.7115), tensor(-14.9102), tensor(-17.3887), tensor(-18.8834), tensor(-20.5225), tensor(-20.4642), tensor(-19.6341), tensor(-18.7347), tensor(-16.9301), tensor(-15.8033), tensor(-14.6538), tensor(-14.7912), tensor(-15.2573), tensor(-15.7658), tensor(-16.6666), tensor(-17.2029), tensor(-17.2611), tensor(-17.8021), tensor(-18.4757), tensor(-18.2824), tensor(-18.0682), tensor(-16.7440), tensor(-16.8621), tensor(-15.8497), tensor(-15.4097), tensor(-15.8422), tensor(-17.1573), tensor(-16.7002), tensor(-18.0053), tensor(-17.2254), tensor(-17.4997), tensor(-17.5231), tensor(-17.6337), tensor(-17.7631), tensor(-17.7125), tensor(-17.2240), tensor(-16.8502), tensor(-16.3083), tensor(-16.6697), tensor(-15.7990), tensor(-15.6756), tensor(-16.1802), tensor(-17.0975), tensor(-16.6378), tensor(-16.8780), tensor(-15.7957)]",-16.786108016967773,"[tensor(189.4623), tensor(17.4564), tensor(175.8503), tensor(6.8023), tensor(9.6153), tensor(9.9975), tensor(7.2395), tensor(165.1808), tensor(166.0932), tensor(161.8823), tensor(155.6651), tensor(27.4388), tensor(10.1972), tensor(184.1871), tensor(170.3462), tensor(23.2884), tensor(133.8742), tensor(63.8620), tensor(25.8434), tensor(12.2273), tensor(13.6336), tensor(23.2743), tensor(9.7142), tensor(180.7703), tensor(11.4026), tensor(20.0300), tensor(182.1726), tensor(6.8019), tensor(3.8872), tensor(4.1690), tensor(192.3930), tensor(175.5648), tensor(5.3472), tensor(149.0992), tensor(11.9076), tensor(30.5378), tensor(16.0631), tensor(8.0270), tensor(9.4164), tensor(22.9917), tensor(164.6665), tensor(13.2212), tensor(7.4073), tensor(7.6243), tensor(143.3342), tensor(17.5027), tensor(9.1578), tensor(145.6998), tensor(138.4253), tensor(7.6072), tensor(142.2170), tensor(18.7653), tensor(9.2665), tensor(8.9541), tensor(9.7181), tensor(150.9858), tensor(12.2839), tensor(139.6043), tensor(3.2116), tensor(18.2077), tensor(6.4031), tensor(146.5399), tensor(2.7019), tensor(146.3663), tensor(8.1454), tensor(10.9162), tensor(1.5776), tensor(8.0330), tensor(3.8847), tensor(141.7251), tensor(4.9638), tensor(11.4877), tensor(4.7491), tensor(137.8584), tensor(4.8708), tensor(4.9300), tensor(12.4519), tensor(144.1913), tensor(137.6213), tensor(5.2445)]",61.32794189453125,"[np.float32(-0.27627152), np.float32(-0.19603978), np.float32(-0.19207688), np.float32(-0.1876065), np.float32(-0.18589914), np.float32(-0.18010756), np.float32(-0.17692818), np.float32(-0.21889114), np.float32(-0.22076403), np.float32(-0.14486142), np.float32(-0.14388166), np.float32(-0.029238705), np.float32(-0.033627074), np.float32(-0.064101174), np.float32(-0.06367925), np.float32(-0.058018886), np.float32(-0.11224021), np.float32(-0.10810172), np.float32(-0.091816954), np.float32(-0.081114955), np.float32(-0.08008943), np.float32(-0.079893775), np.float32(-0.08092003), np.float32(-0.079651155), np.float32(-0.08070432), np.float32(-0.08223186), np.float32(-0.081328586), np.float32(-0.07822359), np.float32(-0.0814282), np.float32(-0.08287859), np.float32(-0.081785426), np.float32(-0.08129034), np.float32(-0.08590067), np.float32(-0.087847196), np.float32(-0.09015196), np.float32(-0.093112424), np.float32(-0.09640217), np.float32(-0.09703422), np.float32(-0.09571745), np.float32(-0.09632458), np.float32(-0.10027399), np.float32(-0.102567986), np.float32(-0.10039761), np.float32(-0.10027442), np.float32(-0.09936599), np.float32(-0.09966361), np.float32(-0.18027262), np.float32(-0.2130489), np.float32(-0.21520342), np.float32(-0.2265949), np.float32(-0.23055582), np.float32(-0.235941), np.float32(-0.24422227), np.float32(-0.25263855), np.float32(-0.26402175), np.float32(-0.26849037), np.float32(-0.27474537), np.float32(-0.2854546), np.float32(-0.2951203), np.float32(-0.30529597), np.float32(-0.31567812), np.float32(-0.3226136), np.float32(-0.3270515), np.float32(-0.3386572), np.float32(-0.35370436), np.float32(-0.41280228), np.float32(-0.39428487), np.float32(-0.39836842), np.float32(-0.402089), np.float32(-0.3983493), np.float32(-0.40041855), np.float32(-0.39464122), np.float32(-0.39117736), np.float32(-0.45663247), np.float32(-0.46784127), np.float32(-0.4742979), np.float32(-0.4771491), np.float32(-0.48272246), np.float32(-0.4870149), -100]",-1.4533478249795735,-116.26783,79,0.6159861087799072,True,False
3,"[tensor(-16.5039), tensor(-15.9951), tensor(-16.4746), tensor(-17.2073), tensor(-17.3689), tensor(-15.3682), tensor(-15.8005), tensor(-15.7503), tensor(-16.4708), tensor(-16.0474), tensor(-16.7921), tensor(-16.5194), tensor(-16.7779), tensor(-16.9567), tensor(-17.0321), tensor(-16.2271), tensor(-16.0006), tensor(-15.4608), tensor(-15.6221), tensor(-15.2947), tensor(-15.9767), tensor(-15.6502), tensor(-15.0496), tensor(-14.9672), tensor(-15.8332), tensor(-17.2642), tensor(-16.1416), tensor(-17.1588), tensor(-15.4093), tensor(-15.7490), tensor(-14.8114), tensor(-14.2308), tensor(-16.3700), tensor(-17.0463), tensor(-17.8113), tensor(-18.4526), tensor(-17.6384), tensor(-17.4548), tensor(-15.7989), tensor(-15.1322), tensor(-14.9817), tensor(-14.6107), tensor(-14.0642), tensor(-13.8825), tensor(-13.9855), tensor(-15.8594), tensor(-16.4478), tensor(-17.2093), tensor(-17.4830), tensor(-17.0928), tensor(-15.8405), tensor(-14.4247), tensor(-13.2335), tensor(-14.1484), tensor(-15.1805), tensor(-17.0409), tensor(-19.0166), tensor(-18.0438), tensor(-17.4382), tensor(-16.2613), tensor(-14.5632), tensor(-15.1805), tensor(-15.4123), tensor(-15.3163), tensor(-15.2209), tensor(-14.5841), tensor(-15.3215), tensor(-15.1148), tensor(-16.0308), tensor(-16.2865), tensor(-16.0460), tensor(-16.7395), tensor(-16.1144), tensor(-15.0475), tensor(-15.3355), tensor(-15.1358), tensor(-13.1073), tensor(-11.0779), tensor(-11.0964), tensor(-11.9009), tensor(-13.7051)]",-15.730853080749512,"[tensor(2.9491), tensor(150.1961), tensor(2.1199), tensor(21.9876), tensor(217.0397), tensor(206.1973), tensor(1.4551), tensor(22.6083), tensor(9.6429), tensor(148.1715), tensor(187.4138), tensor(6.2663), tensor(6.5427), tensor(5.5271), tensor(2.6462), tensor(178.9176), tensor(2.8701), tensor(165.9059), tensor(5.1847), tensor(158.0185), tensor(8.8766), tensor(321.4085), tensor(137.9312), tensor(180.7919), tensor(21.2032), tensor(11.9369), tensor(176.8362), tensor(17.8652), tensor(291.0563), tensor(4.9465), tensor(116.1627), tensor(21.1257), tensor(20.0591), tensor(153.2064), tensor(21.1958), tensor(19.9630), tensor(17.0521), tensor(15.5534), tensor(15.5682), tensor(10.1054), tensor(8.0840), tensor(161.1994), tensor(154.3913), tensor(152.8715), tensor(7.1346), tensor(9.3152), tensor(148.2697), tensor(7.0518), tensor(11.0293), tensor(137.1246), tensor(121.8115), tensor(193.8422), tensor(176.6437), tensor(29.7767), tensor(135.5255), tensor(18.6149), tensor(15.7754), tensor(298.9193), tensor(13.0695), tensor(4.8003), tensor(19.9436), tensor(11.9581), tensor(20.5097), tensor(279.5199), tensor(145.1688), tensor(145.6148), tensor(13.7229), tensor(133.7315), tensor(5.6280), tensor(8.3736), tensor(17.6449), tensor(7.5805), tensor(4.2904), tensor(17.8268), tensor(14.6474), tensor(9.7360), tensor(318.0660), tensor(303.4501), tensor(14.4056), tensor(156.2119), tensor(14.5826)]",80.8934326171875,"[np.float32(-0.27798647), np.float32(-0.1979407), np.float32(-0.19009808), np.float32(-0.18294491), np.float32(-0.17683083), np.float32(-0.17233315), np.float32(-0.16931681), np.float32(-0.21783437), np.float32(-0.21722746), np.float32(-0.14166889), np.float32(-0.14011325), np.float32(-0.032217804), np.float32(-0.037401523), np.float32(-0.07176618), np.float32(-0.06478311), np.float32(-0.059480418), np.float32(-0.11213457), np.float32(-0.10428235), np.float32(-0.090525925), np.float32(-0.07867642), np.float32(-0.076963045), np.float32(-0.07956383), np.float32(-0.083790444), np.float32(-0.08405968), np.float32(-0.083272725), np.float32(-0.0798883), np.float32(-0.0853685), np.float32(-0.08185462), np.float32(-0.084810674), np.float32(-0.08338154), np.float32(-0.08164442), np.float32(-0.08015469), np.float32(-0.08032663), np.float32(-0.08734845), np.float32(-0.08911197), np.float32(-0.086518794), np.float32(-0.08991968), np.float32(-0.092350066), np.float32(-0.09546679), np.float32(-0.0985225), np.float32(-0.099090435), np.float32(-0.09877975), np.float32(-0.09618872), np.float32(-0.099877685), np.float32(-0.10254327), np.float32(-0.107369356), np.float32(-0.17445157), np.float32(-0.2114508), np.float32(-0.21733382), np.float32(-0.21984877), np.float32(-0.23185928), np.float32(-0.23591793), np.float32(-0.24356993), np.float32(-0.25461388), np.float32(-0.2659459), np.float32(-0.26920155), np.float32(-0.27245268), np.float32(-0.2803284), np.float32(-0.28542516), np.float32(-0.29548597), np.float32(-0.3077233), np.float32(-0.31811604), np.float32(-0.3297919), np.float32(-0.34268045), np.float32(-0.37329084), np.float32(-0.36956695), np.float32(-0.3698254), np.float32(-0.37077945), np.float32(-0.36538702), np.float32(-0.39753795), np.float32(-0.40617365), np.float32(-0.41754818), np.float32(-0.42911512), np.float32(-0.46318793), np.float32(-0.47088993), np.float32(-0.4753877), np.float32(-0.4814703), np.float32(-0.49196005), np.float32(-0.497882), np.float32(-0.49923125), -100]",-1.4404834668485471,-116.67916,80,0.6741960048675537,True,False
4,"[tensor(-16.3896), tensor(-17.7882), tensor(-17.2082), tensor(-17.6652), tensor(-16.8445), tensor(-15.1288), tensor(-14.8983), tensor(-14.6110), tensor(-14.8151), tensor(-16.1145), tensor(-17.8403), tensor(-18.0268), tensor(-18.1103), tensor(-16.7136), tensor(-16.1951), tensor(-14.6522), tensor(-14.4568), tensor(-13.3348), tensor(-13.4192), tensor(-13.4775), tensor(-15.1238), tensor(-16.5927), tensor(-16.5878), tensor(-16.6482), tensor(-15.7053), tensor(-14.2662), tensor(-14.1053), tensor(-13.4780), tensor(-13.0698), tensor(-13.7203), tensor(-14.0091), tensor(-15.2886), tensor(-16.9574), tensor(-17.1683), tensor(-17.9293), tensor(-16.5579), tensor(-16.8348), tensor(-14.5679), tensor(-14.2187), tensor(-12.9455), tensor(-13.2560), tensor(-12.2852), tensor(-13.7744), tensor(-15.6078), tensor(-16.7016), tensor(-16.0367), tensor(-15.9416), tensor(-16.4857), tensor(-16.2792), tensor(-14.4339), tensor(-14.5628), tensor(-13.5389), tensor(-13.9849), tensor(-13.9684), tensor(-14.7313), tensor(-15.1741), tensor(-16.8253), tensor(-16.2550), tensor(-17.0214), tensor(-15.6198), tensor(-15.0958), tensor(-14.2955), tensor(-14.1588), tensor(-13.6611), tensor(-14.5810), tensor(-14.1178), tensor(-13.3583), tensor(-14.1145), tensor(-14.2745), tensor(-15.8851), tensor(-15.5664), tensor(-16.6477), tensor(-15.9743), tensor(-16.4108), tensor(-15.6271), tensor(-14.9697), tensor(-15.2861), tensor(-14.4774), tensor(-15.0381), tensor(-14.0472)]",-15.294201850891113,"[tensor(14.6346), tensor(134.7199), tensor(145.3834), tensor(18.7585), tensor(9.6923), tensor(109.2193), tensor(23.3122), tensor(200.6347), tensor(35.3364), tensor(39.3626), tensor(29.0163), tensor(180.3866), tensor(6.9648), tensor(5.2022), tensor(4.0304), tensor(2.8694), tensor(3.2412), tensor(301.8131), tensor(12.1253), tensor(12.0702), tensor(10.0547), tensor(179.6030), tensor(167.3936), tensor(2.9597), tensor(178.3440), tensor(157.1314), tensor(10.4038), tensor(140.7917), tensor(294.3156), tensor(12.1987), tensor(5.5382), tensor(11.4554), tensor(3.7665), tensor(25.8204), tensor(7.9189), tensor(27.8728), tensor(6.5180), tensor(30.2206), tensor(260.6710), tensor(191.5290), tensor(14.0329), tensor(168.9291), tensor(15.9564), tensor(16.2811), tensor(134.4662), tensor(152.2823), tensor(11.1316), tensor(5.9554), tensor(9.5216), tensor(144.4181), tensor(11.4856), tensor(158.7343), tensor(3.4354), tensor(12.6999), tensor(6.4811), tensor(8.7864), tensor(0.9963), tensor(2.6575), tensor(4.3365), tensor(168.9006), tensor(1.8027), tensor(3.5468), tensor(1.8671), tensor(2.5302), tensor(2.5423), tensor(310.5548), tensor(161.0978), tensor(2.2968), tensor(7.9585), tensor(5.6135), tensor(8.6453), tensor(7.7994), tensor(142.4166), tensor(8.7715), tensor(2.4297), tensor(4.2819), tensor(9.0847), tensor(11.7654), tensor(125.5396), tensor(165.5342)]",63.135597229003906,"[np.float32(-0.2764223), np.float32(-0.2051786), np.float32(-0.20157777), np.float32(-0.19462542), np.float32(-0.19238412), np.float32(-0.18950154), np.float32(-0.18734413), np.float32(-0.23314518), np.float32(-0.2294209), np.float32(-0.14703286), np.float32(-0.14601132), np.float32(-0.032485567), np.float32(-0.04016024), np.float32(-0.07183711), np.float32(-0.06630552), np.float32(-0.056728322), np.float32(-0.10899591), np.float32(-0.10220011), np.float32(-0.08859957), np.float32(-0.08078184), np.float32(-0.078210205), np.float32(-0.07964956), np.float32(-0.080709025), np.float32(-0.081280164), np.float32(-0.082143806), np.float32(-0.083835125), np.float32(-0.084302165), np.float32(-0.08717205), np.float32(-0.08990108), np.float32(-0.08599916), np.float32(-0.086331576), np.float32(-0.08688417), np.float32(-0.08822973), np.float32(-0.08968819), np.float32(-0.088433094), np.float32(-0.09055292), np.float32(-0.09498316), np.float32(-0.09792149), np.float32(-0.09564738), np.float32(-0.09706381), np.float32(-0.098335765), np.float32(-0.09956806), np.float32(-0.096051335), np.float32(-0.09896894), np.float32(-0.096648656), np.float32(-0.1341341), np.float32(-0.20773815), np.float32(-0.21371992), np.float32(-0.22282824), np.float32(-0.22851415), np.float32(-0.23354052), np.float32(-0.24354112), np.float32(-0.25463942), np.float32(-0.26083636), np.float32(-0.26763004), np.float32(-0.27210656), np.float32(-0.2826652), np.float32(-0.2894445), np.float32(-0.29646227), np.float32(-0.3041555), np.float32(-0.3127065), np.float32(-0.32331604), np.float32(-0.33498716), np.float32(-0.34858638), np.float32(-0.4030079), np.float32(-0.390376), np.float32(-0.38649657), np.float32(-0.38284788), np.float32(-0.38462046), np.float32(-0.387026), np.float32(-0.38350007), np.float32(-0.38416883), np.float32(-0.44892707), np.float32(-0.45687446), np.float32(-0.46901524), np.float32(-0.47252658), np.float32(-0.47845313), np.float32(-0.48543778), np.float32(-0.48854613), -100]",-1.4565328147727996,-116.52263,79,0.6912896633148193,True,False
